word,meaning,pronunciation,syllables,partOfSpeech,example
merchant,"상인",/ˈmɜːtʃənt/,m-erch-ant,noun,"'merchant'는 물건을 대량으로 사서 다른 사람에게 판매하여 이익을 얻는 사람, 즉 '상인'을 의미합니다. 특히 과거의 무역상을 가리킬 때 자주 쓰입니다."
merge,"합병하다, 합치다",/mɜːdʒ/,m-erg-e,verb,"'merge'는 두 개 이상의 회사나 조직이 하나로 합쳐지는 것, 즉 '합병하다'라는 의미와, 여러 갈래의 길이나 정보 등이 하나로 '합쳐지다'는 의미로 사용됩니다."
merger,"(기업) 합병",/ˈmɜːdʒə/,m-erg-er,noun,"'merger'는 둘 이상의 회사가 하나로 합쳐지는 것, 즉 '(기업) 합병'을 의미하는 명사입니다."
merit,"장점, 가치",/ˈmɛɹət/,m-er-it,noun,"'merit'는 칭찬이나 보상을 받을 만한 '훌륭함'이나 '가치', '장점'을 의미하는 명사입니다."
messenger,"메신저, 배달원",/ˈmɛs.n̩.d͡ʒə/,m-ess-eng-er,noun,"'messenger'는 메시지, 편지, 소포 등을 직접 전달하는 사람, 즉 '배달원'을 의미하며, 온라인 '메신저' 프로그램을 뜻하기도 합니다."
microphone,"마이크",/ˈmaɪ.kɹəˌfəʊn/,m-icr-oph-on-e,noun,"'microphone' 또는 줄여서 'mic'는 소리를 전기 신호로 바꾸어 녹음하거나 증폭하는 장치, 즉 '마이크'를 의미합니다."
microscope,"현미경",/ˈmaɪkɹəˌskəʊp/,m-icr-osc-op-e,noun,"'microscope'는 눈에 보이지 않는 아주 작은 물체를 렌즈를 통해 확대하여 관찰하는 광학 기기, 즉 '현미경'을 의미합니다."
microwave,"전자레인지",/ˈmaɪkɹəʊˌweɪv/,m-icr-ow-av-e,noun,"'microwave'는 마이크로파를 이용하여 음식을 빠르고 간편하게 데우거나 조리하는 주방 가전, 즉 '전자레인지'를 의미합니다."
midnight,"자정, 한밤중",/ˈmɪdnʌɪt/,m-idn-ight,noun,"'midnight'은 밤 12시, 즉 하루가 끝나고 다음 날이 시작되는 시간인 '자정'을 의미합니다."
mild,"(맛·날씨 등이) 순한, 온화한",/ˈmaɪld/,m-ild,adjective,"'mild'는 맛이 맵거나 짜지 않고 '순한' 경우나, 날씨가 춥거나 덥지 않고 '온화한' 경우, 또는 성격이 '부드러운' 경우에 사용되는 형용사입니다."
mileage,"연비; 주행 거리",/ˈmaɪlədʒ/,m-il-eag-e,noun,"'mileage'는 자동차가 특정 양의 연료로 갈 수 있는 거리, 즉 '연비'를 의미하며, 총 '주행 거리'를 뜻하기도 합니다."
mineral,"미네랄, 광물",/ˈmɪ.nəɹ.əl/,m-in-er-al,noun,"'mineral'은 인체에 필요한 영양소인 '미네랄' 또는 '무기질'을 의미하며, 지각을 구성하는 자연적인 무기물인 '광물'을 뜻하기도 합니다."
mini,"소형의, 미니의",/ˈmɪ.ni/,m-in-i,adjective,"'mini'는 'miniature'의 줄임말로, 같은 종류의 다른 것들보다 크기가 훨씬 작은 것을 나타낼 때 쓰는 접두사나 형용사입니다. (예: miniskirt - 미니스커트)"
minimize,"최소화하다",/ˈmɪn.ə.maɪz/,m-in-im-iz-e,verb,"'minimize'는 손실, 위험, 비용 등을 가능한 한 가장 적은 수준으로 줄이는 것, 즉 '최소화하다'라는 의미의 동사입니다. 'maximize'(극대화하다)의 반대말입니다."
misidentify,"잘못 식별하다",,m-is-id-ent-if-y,verb,"'misidentify'는 어떤 사람이나 사물의 정체를 올바르지 않게, 즉 '잘못 알아보거나 식별하다'라는 의미의 동사입니다."
mislead,"오해하게 하다, 오도하다",/mɪsˈliːd/,m-isl-ead,verb,"'mislead'는 다른 사람이 사실에 대해 잘못된 생각이나 인상을 갖도록 의도적으로 이끄는 것, 즉 '오해하게 만들다' 또는 '오도하다'라는 의미의 동사입니다."
misplace,"(물건을) 잘못 두다",/mɪsˈpleɪs/,m-ispl-ac-e,verb,"'misplace'는 물건을 어디에 두었는지 기억하지 못하여 일시적으로 찾지 못하는 상황, 즉 '제자리에 두지 않다' 또는 '둔 곳을 잊다'라는 의미입니다."
mister,"~씨, ~님 (Mr.)",/[ˈmɪstə(ɹ)]/,m-ist-er,noun,"'mister'는 성인 남성을 부르는 가장 일반적인 호칭인 'Mr.'의 원래 단어입니다. 보통 이름이나 성 앞에 붙여 사용합니다."
modem,"모뎀",/ˈməʊdəm/,m-od-em,noun,"'modem'은 컴퓨터의 디지털 신호를 아날로그 신호로 바꾸어 전화선을 통해 데이터를 주고받을 수 있게 하는 장치, 즉 '모뎀'을 의미합니다."
modification,"수정, 변경",/ˌmɒdɪfɪˈkeɪʃən/,m-od-if-ic-at-ion,noun,"'modification'은 어떤 것을 더 좋게 만들기 위해 부분적으로 바꾸는 것, 즉 '수정'이나 '변경'을 의미하는 명사입니다."
monument,"기념물",/ˈmɒnjʊmənt/,m-on-um-ent,noun,"'monument'는 역사적으로 중요한 인물이나 사건을 기리기 위해 세운 동상, 건물, 탑 등의 '기념물'을 의미합니다."
morale,"사기, 의욕",/məˈɹæl/,m-or-al-e,noun,"'morale'은 특정 집단의 구성원들이 공유하는 자신감, 열정, 희망 등의 정신 상태, 즉 '사기'나 '의욕'을 의미하는 명사입니다."
mosquito,"모기",/məˈski.toʊ/,m-osq-uit-o,noun,"'mosquito'는 사람이나 동물의 피를 빨아먹는 여름철의 해충, 즉 '모기'를 의미합니다."
motorcycle,"오토바이",/ˈməʊtəˌsaikəl/,m-ot-orc-ycl-e,noun,"'motorcycle'은 엔진으로 움직이는 두 바퀴 달린 탈것, 즉 '오토바이'를 의미합니다. 줄여서 'motorbike'라고도 합니다."
mower,"잔디 깎는 기계",/ˈməʊ.ə(ɹ)/,m-ow-er,noun,"'mower'는 잔디를 깎는 데 사용하는 기계, 즉 '잔디깎이'(lawn mower)를 의미합니다."
nail,"손톱, 발톱; 못",/neɪl/,n-ail,noun,"'nail'은 손가락이나 발가락 끝에 있는 단단한 부분인 '손톱', '발톱'을 의미하며, 나무에 박는 금속으로 된 '못'을 뜻하기도 합니다."
nap,"낮잠",/nap/,n-ap,noun,"'nap'은 주로 낮 동안 짧게 자는 잠, 즉 '낮잠'을 의미합니다. (take a nap - 낮잠을 자다)"
nationwide,"전국적인",/ˌneɪ.ʃənˈwaɪd/,n-at-ionw-id-e,adjective,"'nationwide'는 나라 전체에 걸쳐 영향을 미치거나 해당되는, 즉 '전국적인'이라는 의미의 형용사 및 부사입니다."
neat,"깔끔한, 정돈된",/niːt/,n-eat,adjective,"'neat'는 방이나 물건이 '깨끗하고 잘 정돈된' 상태를 묘사하며, 비격식적으로는 어떤 것이 '아주 멋지다'는 의미로도 쓰입니다."
necessity,"필수품; 필요성",/nɪˈsɛsəti/,n-ec-ess-it-y,noun,"'necessity'는 생활하는 데 반드시 있어야 하는 '필수품'이라는 의미와, 어떤 일을 해야만 하는 '필요성'이라는 두 가지 주요 의미를 가집니다."
necklace,"목걸이",/ˈnɛkləs/,n-eckl-ac-e,noun,"'necklace'는 목에 거는 장신구, 즉 '목걸이'를 의미합니다."
needy,"가난한, 어려운",/ˈniːdi/,n-eed-y,adjective,"'needy'는 돈, 음식, 옷 등 기본적인 생활에 필요한 것들이 부족하여 도움이 필요한, 즉 '가난한' 또는 '어려운' 사람들을 묘사하는 형용사입니다."
newsletter,"소식지",/ˈnjuːzˌlɛtə/,n-ewsl-ett-er,noun,"'newsletter'는 특정 단체나 기관이 회원들에게 활동 소식이나 정보를 알리기 위해 정기적으로 발행하는 인쇄물이나 이메일, 즉 '소식지'를 의미합니다."
newsstand,"신문 가판대",,n-ewsst-and,noun,"'newsstand'는 길거리나 건물 안에서 신문, 잡지 등을 파는 작은 상점, 즉 '신문 가판대'를 의미합니다."
noisy,"시끄러운",/ˈnɔːɪzɪ/,n-ois-y,adjective,"'noisy'는 불쾌할 정도로 크고 듣기 싫은 소리가 나는, 즉 '시끄러운' 상태를 묘사하는 형용사입니다."
nominate,"지명하다, 추천하다",/ˈnɒm.ə.neɪt/,n-om-in-at-e,verb,"'nominate'는 선거나 시상식 등에서 특정 직책이나 상의 후보로 다른 사람의 이름을 공식적으로 제안하는 것, 즉 '지명하다' 또는 '추천하다'라는 의미입니다."
nomination,"지명, 추천",,n-om-in-at-ion,noun,"'nomination'은 후보로 지명되거나 추천되는 행위 또는 그 사실 자체를 의미하는 명사입니다."
noon,"정오, 낮 12시",/nuːn/,n-oon,noun,"'noon'은 낮의 한가운데 시간, 즉 '정오' 또는 '낮 12시'를 의미합니다."
notify,"알리다, 통지하다",/ˈnoʊtɪfaɪ/,n-ot-if-y,verb,"'notify'는 누군가에게 중요한 정보를 공식적으로 알리는 것, 즉 '통지하다'라는 의미의 동사입니다. 'inform'보다 더 격식 있는 표현입니다."
nutrition,"영양",/njuːˈtɹɪ.ʃən/,n-utr-it-ion,noun,"'nutrition'은 생명체가 살아가고 성장하는 데 필요한 물질을 음식으로부터 얻는 과정, 즉 '영양' 또는 '영양 섭취'를 의미합니다."
obligate,"의무를 지우다",,obl-ig-at-e,verb,"'obligate'는 법률, 계약, 도덕 등에 의해 누군가에게 특정 행동을 할 '의무를 지우다'라는 의미의 동사입니다. 주로 수동태 'be obligated to do' 형태로 쓰입니다."
oblige,"의무를 지우다; ~에게 은혜를 베풀다",/əˈblaɪdʒ/,obl-ig-e,verb,"'oblige'는 법이나 의무감 때문에 어쩔 수 없이 무언가를 '하게 만들다'는 의미와, 다른 사람의 부탁을 들어주어 '호의를 베풀다'는 두 가지 주요 의미를 가집니다."
obtain,"얻다, 구하다",/əbˈteɪn/,obt-ain,verb,"'obtain'은 노력이나 계획을 통해 원하는 것을 손에 넣는 것, 즉 '얻다' 또는 '구하다'라는 의미의 동사입니다. 'get'보다 격식 있는 표현입니다."
occupancy,"(건물·토지의) 점유, 사용",,occ-up-anc-y,noun,"'occupancy'는 특정 건물, 방, 토지를 차지하고 사용하는 상태, 즉 '점유'를 의미하는 공식적인 단어입니다."
occupant,"점유자, 입주자",/ˈɒk.jʊ.pənt/,occ-up-ant,noun,"'occupant'는 특정 장소(집, 방, 차 등)를 사용하거나 거주하는 사람, 즉 '점유자'나 '입주자'를 의미합니다."
occupation,"직업; 점령",/ɒkjəˈpeɪʃən/,occ-up-at-ion,noun,"'occupation'은 생계를 유지하기 위해 하는 일, 즉 '직업'이라는 의미와, 군대가 다른 나라의 영토를 무력으로 차지하는 '점령'이라는 두 가지 주요 의미를 가집니다."
occurrence,"발생, 사건",/əˈkɐɹən(t)s/,occ-urr-enc-e,noun,"'occurrence'는 어떤 일이 일어나는 것, 즉 '사건'이나 '일어난 일'을 의미하는 명사입니다."
o'clock,"~시 정각",/əʊˈklɒk/,o'c-lock,adverb,"'o'clock'은 'of the clock'의 줄임말로, 1시부터 12시까지의 시간을 나타낼 때 정각임을 명확히 하기 위해 숫자 뒤에 붙여 사용합니다."
officially,"공식적으로",/əˈfɪʃəli/,off-ic-iall-y,adverb,"'officially'는 권위 있는 기관에 의해 인정되거나 발표되어 '공식적으로'라는 의미를 나타내며, 비격식적으로는 어떤 사실을 강조할 때 '정말로'라는 의미로도 쓰입니다."
omit,"빠뜨리다, 생략하다",/oʊˈmɪt/,om-it,verb,"'omit'는 실수나 의도적으로 어떤 항목이나 정보를 포함하지 않고 '누락하다', '빠뜨리다', '생략하다'라는 의미의 동사입니다."
ongoing,"계속 진행 중인",,ong-oing,adjective,"'ongoing'은 어떤 과정이나 상황이 끝나지 않고 '계속 진행 중인' 상태임을 나타내는 형용사입니다."
operational,"작동 가능한, 운영상의",,op-er-at-ion-al,adjective,"'operational'은 시스템이나 장비가 사용될 준비가 되어 '작동 가능한' 상태임을 의미하며, 비즈니스의 '운영과 관련된'이라는 뜻으로도 쓰입니다."
opt,"선택하다",/ɒpt/,opt,verb,"'opt'는 여러 가능성 중에서 하나를 '선택하다'라는 의미의 동사입니다. 주로 'opt for ~'(~을 선택하다) 또는 'opt to do ~'(~하기로 선택하다)의 형태로 사용됩니다."
optimistic,"낙관적인",/ˌɒptɪˈmɪstɪk/,opt-im-ist-ic,adjective,"'optimistic'은 미래에 대해 긍정적으로 생각하고 좋은 일이 일어날 것이라고 믿는, 즉 '낙관적인' 태도를 묘사하는 형용사입니다."
optional,"선택적인",,opt-ion-al,adjective,"'optional'은 반드시 해야 하거나 포함해야 하는 것이 아니라, 원하면 할 수도 있고 하지 않을 수도 있는 '선택적인' 또는 '임의의'라는 의미의 형용사입니다."
orchestra,"오케스트라, 관현악단",/ˈɔːkəstɹə/,orch-estr-a,noun,"'orchestra'는 현악기, 관악기, 타악기 등 다양한 악기 연주자들이 모여 함께 연주하는 대규모 악단, 즉 '오케스트라'나 '관현악단'을 의미합니다."
organizational,"조직의, 조직적인",,org-an-iz-at-ion-al,adjective,"'organizational'은 회사나 단체와 같은 '조직의' 구조나 운영과 관련된 것을 나타내는 형용사입니다. (예: organizational chart - 조직도)"
organizer,"주최자; 정리 도구",/ˈɔɹɡənaɪzɚ/,org-an-iz-er,noun,"'organizer'는 행사나 모임을 계획하고 준비하는 '주최자'나 '진행자'를 의미하며, 물건이나 일정을 체계적으로 관리하는 '정리 도구'(예: 다이어리)를 뜻하기도 합니다."
orientation,"오리엔테이션; 방향",/ˌɔɹiɛnˈteɪʃən/,or-ient-at-ion,noun,"'orientation'은 새로운 환경이나 활동을 시작하는 사람들을 위한 '사전 설명회', 즉 '오리엔테이션'을 의미하며, 어떤 대상이 향하고 있는 '방향'이나 개인의 '성향'을 뜻하기도 합니다."
outage,"정전, (서비스) 중단",/ˈaʊtɪd͡ʒ/,out-ag-e,noun,"'outage'는 전기, 수도, 인터넷 등의 공급이 일시적으로 끊기는 상황, 즉 '정전'이나 '서비스 중단'을 의미합니다."
outdate,"구식으로 만들다",,outd-at-e,verb,"'outdate'는 새로운 것의 등장으로 인해 기존의 것이 더 이상 유용하지 않거나 시대에 뒤떨어지게 되다, 즉 '구식이 되다' 또는 '시대에 뒤떨어지게 만들다'는 의미의 동사입니다."
outdoor,"야외의, 실외의",/ˌaʊtˈdɔː/,outd-oor,adjective,"'outdoor'는 건물 '밖의' 또는 '야외에서 하는' 활동을 묘사하는 형용사입니다. 부사 'outdoors'(야외에서)와 구분하여 사용해야 합니다."
outfit,"(특정 목적을 위한) 옷 한 벌",/ˈaʊtfɪt/,outf-it,noun,"'outfit'은 특정 상황이나 목적에 맞게 함께 입도록 갖추어진 옷, 즉 상의, 하의, 액세서리 등을 포함한 '의상 한 벌'을 의미합니다."
outlet,"콘센트; 직판점, 아울렛",/ˈaʊtlɛt/,outl-et,noun,"'outlet'은 전기 플러그를 꽂는 '콘센트'라는 의미와, 공장이나 회사가 제품을 직접 할인하여 판매하는 '직판점' 또는 '아울렛'이라는 두 가지 주요 의미를 가집니다."
outlook,"전망; 견해",/ˈaʊtˌlʊk/,outl-ook,noun,"'outlook'은 미래에 일어날 가능성이 있는 일에 대한 예상, 즉 '전망'을 의미하며, 삶이나 특정 사안에 대한 개인의 '견해'나 '사고방식'을 뜻하기도 합니다."
outstanding,"뛰어난; 미지불된",,outst-and-ing,adjective,"'outstanding'은 같은 종류의 다른 것들보다 훨씬 '뛰어난', '두드러진'이라는 긍정적인 의미와, 아직 지불되거나 처리되지 않은 '미결제의'라는 두 가지 주요 의미를 가집니다."
oval,"타원형의",/ˈəʊvəl/,ov-al,adjective,"'oval'은 달걀처럼 길고 둥근 모양, 즉 '타원형의'라는 의미를 가진 형용사이며, '타원형'이라는 명사로도 쓰입니다."
oven,"오븐",/ˈʌ.vn̩/,ov-en,noun,"'oven'은 빵을 굽거나 음식을 데우고 조리하는 데 사용하는, 사방이 막힌 주방 기구인 '오븐'을 의미합니다."
overcharge,"과다 청구하다",,ov-erch-arg-e,verb,"'overcharge'는 상품이나 서비스에 대해 실제 가격보다 더 많은 돈을 요구하는 것, 즉 '부당하게 많은 요금을 청구하다'라는 의미의 동사입니다."
overcrowd,"초만원을 이루다",,ov-ercr-owd,verb,"'overcrowd'는 특정 장소에 수용 가능한 인원보다 훨씬 더 많은 사람이 몰려 있는 상태, 즉 '너무 많이 붐비다'라는 의미의 동사입니다."
overdue,"기한이 지난",/ˌəʊ.vəˈdju/,ov-erd-ue,adjective,"'overdue'는 정해진 날짜나 시간을 넘긴, 즉 '반납 기한이 지난'(도서), '지불 기일이 지난'(요금) 상태를 나타내는 형용사입니다."
overhead,"(사업의) 경상비, 간접비",/ˈəʊvəˌhɛd/,ov-erh-ead,noun,"'overhead'는 제품 생산에 직접적으로 들지 않지만 사업을 운영하는 데 정기적으로 필요한 임대료, 전기세, 인건비 등의 '고정 경비' 또는 '간접비'를 의미합니다."
overlook,"간과하다; 내려다보다",/əʊvəˈlʊk/,ov-erl-ook,verb,"'overlook'은 실수로 무언가를 보지 못하고 지나치는 것, 즉 '간과하다'라는 의미와, 높은 곳에서 아래를 '내려다보다'는 두 가지 주요 의미를 가집니다."
overnight,"밤사이에; 하룻밤의",,ov-ern-ight,adverb,"'overnight'는 '밤 동안', '밤사이에'라는 의미의 부사와, '하룻밤 동안의'라는 의미의 형용사로 쓰입니다. (예: overnight trip - 1박 여행)"
overpay,"초과 지불하다",/oʊ.vɚ.peɪ/,ov-erp-ay,verb,"'overpay'는 원래 내야 할 금액보다 더 많은 돈을 지불하다, 즉 '과다 지불하다'라는 의미의 동사입니다."
oversee,"감독하다",/əʊvə(ɹ)siː/,ov-ers-ee,verb,"'oversee'는 어떤 작업이나 활동이 제대로 진행되는지 전체적으로 살피고 책임지는 것, 즉 '감독하다'라는 의미의 동사입니다."
overtime,"초과 근무 (시간)",/ˈoʊvɚˌtaɪm/,ov-ert-im-e,noun,"'overtime'은 정해진 근무 시간을 넘어 추가로 일하는 것, 즉 '시간 외 근무'나 '야근'을 의미합니다. (work overtime - 초과 근무를 하다)"
overview,"개요, 개관",/ˈəʊvə(ɹ)ˌvjuː/,ov-erv-iew,noun,"'overview'는 어떤 주제나 상황에 대한 전반적인 내용을 간략하게 설명하는 것, 즉 '개요'나 '개관'을 의미합니다."
packet,"(종이·비닐로 된) 작은 포장",/ˈpak.ɪt/,p-ack-et,noun,"'packet'은 과자, 씨앗, 설탕 등을 담는 작은 종이나 비닐 봉지, 즉 '작은 포장'을 의미합니다."
pad,"패드, 덧대는 것",/pæd/,p-ad,noun,"'pad'는 보호, 충격 흡수, 모양 유지 등을 위해 덧대는 부드러운 물질인 '패드'를 의미하며, 글씨를 쓰는 '메모지 묶음'을 뜻하기도 합니다."
painter,"화가",/ˈpeɪntə/,p-aint-er,noun,"'painter'는 그림을 그리는 예술가, 즉 '화가'를 의미하며, 건물에 페인트를 칠하는 '도장공'을 뜻하기도 합니다."
pamphlet,"팸플릿, 소책자",/ˈpæmf.lɪt/,p-amphl-et,noun,"'pamphlet'는 특정 주제에 대한 정보나 광고를 담고 있는, 보통 표지가 없는 얇은 책자, 즉 '팸플릿'이나 '소책자'를 의미합니다."
pan,"팬 (납작한 냄비)",/pæn/,p-an,noun,"'pan'은 바닥이 넓고 평평하며 손잡이가 달린 주방 용기, 즉 음식을 볶거나 부칠 때 쓰는 '팬'을 의미합니다."
pant,"(숨을) 헐떡이다",/pænt/,p-ant,verb,"'pant'는 격렬한 운동 후나 더위 때문에 짧고 빠르게 숨을 쉬는 것, 즉 '헐떡이다'라는 의미의 동사입니다."
paperback,"페이퍼백 (종이 표지 책)",,p-ap-erb-ack,noun,"'paperback'은 두껍고 딱딱한 표지가 아닌, 부드러운 종이 표지로 제본된 책을 의미합니다. 'hardcover'(양장본)의 반대 개념입니다."
paperwork,"서류 작업",/ˈpeɪ.pɚ.wɚk/,p-ap-erw-ork,noun,"'paperwork'은 보고서 작성, 양식 기입 등 사무실에서 일상적으로 처리해야 하는 문서 관련 업무, 즉 '서류 작업'을 의미하는 셀 수 없는 명사입니다."
parade,"퍼레이드, 행진",/pəˈɹeɪd/,p-ar-ad-e,noun,"'parade'는 축제나 기념일에 거리를 따라 화려하게 줄지어 걷는 행사, 즉 '퍼레이드'나 '가두 행진'을 의미합니다."
paralegal,"법률 보조원",,p-ar-al-eg-al,noun,"'paralegal'은 변호사의 감독 하에 법률 관련 서류 작업이나 조사를 돕는 전문 직원, 즉 '법률 보조원'을 의미합니다."
paraphrase,"다른 말로 바꾸어 표현하다",,p-ar-aphr-as-e,verb,"'paraphrase'는 다른 사람이 한 말이나 쓴 글의 의미는 그대로 유지하면서, 더 이해하기 쉽도록 자신의 말로 '바꾸어 표현하다'라는 의미의 동사입니다."
parcel,"소포, 꾸러미",[ˈpʰaː.səɫ],p-arc-el,noun,"'parcel'은 우편으로 보내기 위해 포장한 물건, 즉 '소포'를 의미합니다. 'package'와 유사한 의미를 가집니다."
partial,"부분적인",/ˈpɑːʃəl/,p-art-ial,adjective,"'partial'은 전체가 아닌 '일부의' 또는 '부분적인'이라는 의미의 형용사입니다."
partially,"부분적으로",/ˈpɑːʃəli/,p-art-iall-y,adverb,"'partially'는 완전히는 아니고 '부분적으로' 또는 '어느 정도'라는 의미를 가진 부사입니다."
passport,"여권",/ˈpɑːspɔːt/,p-assp-ort,noun,"'passport'는 다른 나라를 여행할 때 자신의 신분과 국적을 증명하기 위해 정부가 발행하는 공식 문서, 즉 '여권'을 의미합니다."
password,"비밀번호, 암호",/ˈpæswɜːd/,p-assw-ord,noun,"'password'는 컴퓨터, 웹사이트, 계정 등에 접근하기 위해 사용하는 비밀 단어나 문자열, 즉 '비밀번호' 또는 '암호'를 의미합니다."
pasta,"파스타",/ˈpɐːstə/,p-ast-a,noun,"'pasta'는 밀가루와 물, 때로는 달걀을 반죽하여 만든 이탈리아 국수 요리를 총칭하는 단어입니다."
pastry,"페이스트리",/ˈpeɪstɹi/,p-astr-y,noun,"'pastry'는 밀가루, 지방, 물을 반죽하여 바삭하게 구운 파이나 타르트 같은 과자류를 총칭하는 단어입니다."
patent,"특허(권)",/ˈpeɪtənt/,p-at-ent,noun,"'patent'는 발명가가 자신의 발명품에 대해 갖는 독점적인 법적 권리, 즉 '특허' 또는 '특허권'을 의미합니다."
patience,"인내심, 참을성",/ˈpeɪʃəns/,p-at-ienc-e,noun,"'patience'는 어렵거나 시간이 걸리는 상황을 불평 없이 기다리거나 견뎌내는 능력, 즉 '인내심'이나 '참을성'을 의미합니다."
patron,"(가게·식당 등의) 고객, 단골",/ˈpeɪ.tɹən/,p-atr-on,noun,"'patron'은 특정 가게, 식당, 호텔 등을 정기적으로 이용하는 '단골손님'이나 '고객'을 의미하며, 예술가나 단체를 후원하는 '후원자'를 뜻하기도 합니다."
payable,"지불해야 하는",/ˈpeɪəbl̩/,p-ayabl-e,adjective,"'payable'은 정해진 날짜에 '지불해야 하는' 의무가 있음을 나타내는 형용사입니다. 'payable to ~'는 '~에게 지불해야 하는'이라는 의미입니다."
paycheck,"급여, 월급",,p-aych-eck,noun,"'paycheck'은 일을 한 대가로 받는 돈, 즉 '급여'나 '월급'을 의미하는 비격식적인 단어입니다. 원래는 '급여 수표'를 뜻했습니다."
payroll,"급여 대상자 명단; 급여 총액",/ˈpeɪɹəʊl/,p-ayr-oll,noun,"'payroll'은 회사에서 급여를 지급해야 할 모든 직원의 '명단' 또는 그들에게 지급되는 '급여 총액'을 의미합니다. 'be on the payroll'은 '~에 고용되어 있다'는 뜻입니다."
pedestrian,"보행자",/pəˈdɛst.ɹi.ən/,p-ed-estr-ian,noun,"'pedestrian'은 차를 이용하지 않고 길을 걸어 다니는 사람, 즉 '보행자'를 의미합니다."
penalize,"처벌하다, 벌칙을 주다",/ˈpiː.nəl.aɪz/,p-en-al-iz-e,verb,"'penalize'는 규칙이나 법을 어긴 것에 대해 벌을 주거나 불리한 상황에 놓이게 하다, 즉 '처벌하다' 또는 '벌칙을 가하다'라는 의미입니다."
pepper,"후추; 피망",/ˈpɛpə/,p-epp-er,noun,"'pepper'는 음식의 맛을 내는 향신료인 '후추'를 의미하며, 채소의 일종인 '피망'이나 '고추'를 뜻하기도 합니다."
performer,"공연자, 연기자",/pəˈfɔːmə/,p-erf-orm-er,noun,"'performer'는 관객 앞에서 연기, 연주, 노래 등을 하는 사람, 즉 '공연자'나 '연기자'를 총칭하는 단어입니다."
periodical,"정기 간행물",,p-er-iod-ic-al,noun,"'periodical'은 주간지, 월간지, 계간지처럼 매일이 아닌, 정해진 주기를 두고 발행되는 '정기 간행물'이나 '잡지'를 의미합니다."
periodically,"정기적으로",,p-er-iod-ic-all-y,adverb,"'periodically'는 일정한 시간 간격을 두고 반복적으로, 즉 '정기적으로'라는 의미를 가진 부사입니다."
permanently,"영구적으로, 영원히",/ˈpɜːmənəntli/,p-erm-an-entl-y,adverb,"'permanently'는 일시적이거나 임시적인 것이 아니라, 앞으로 계속 변하지 않고 '영구적으로' 또는 '영원히'라는 의미를 나타내는 부사입니다."
personalize,"개인의 필요에 맞추다",,p-ers-on-al-iz-e,verb,"'personalize'는 일반적인 물건이나 서비스를 특정 개인의 이름, 취향, 필요에 맞게 만드는 것, 즉 '개인화하다'라는 의미의 동사입니다."
pet,"애완동물",/pɛt/,p-et,noun,"'pet'은 즐거움을 위해 집에서 기르는 동물, 즉 '애완동물'을 의미합니다."
petition,"탄원(서), 청원(서)",/pəˈtɪ.ʃən/,p-et-it-ion,noun,"'petition'은 어떤 것을 바꾸거나 요구하기 위해 많은 사람들의 서명을 받아 정부나 기관에 공식적으로 제출하는 문서, 즉 '탄원서'나 '청원서'를 의미합니다."
pharmaceutical,"제약의",/ˌfɑɹməˈs(j)utɪkl̩/,ph-arm-ac-eut-ic-al,adjective,"'pharmaceutical'은 의약품을 만들고 판매하는 것과 관련된, 즉 '제약의'라는 의미를 가진 형용사입니다. 명사로는 '제약 회사'나 '의약품'을 뜻하기도 합니다."
pharmacist,"약사",/ˈfɑɹməsɪst/,ph-arm-ac-ist,noun,"'pharmacist'는 의사의 처방에 따라 약을 조제하고 판매할 자격을 가진 전문인, 즉 '약사'를 의미합니다."
pharmacy,"약국",/ˈfɑːməsi/,ph-arm-ac-y,noun,"'pharmacy'는 약을 조제하고 판매하는 장소, 즉 '약국'을 의미합니다."
photocopier,"복사기",,ph-ot-oc-op-ier,noun,"'photocopier'는 문서나 그림을 복사하는 기계, 즉 '복사기'를 의미합니다. 줄여서 'copier'라고도 합니다."
photocopy,"복사(본)",,ph-ot-oc-op-y,noun,"'photocopy'는 복사기로 만든 '복사본' 또는 복사하는 행위 자체를 의미합니다. 줄여서 'copy'라고도 합니다."
photographer,"사진작가",/fəˈtɒɡɹəfə/,ph-ot-ogr-aph-er,noun,"'photographer'는 사진 찍는 것을 직업으로 하는 사람, 즉 '사진작가'나 '사진사'를 의미합니다."
photography,"사진술, 사진 촬영",/fəˈtɒɡɹəfi/,ph-ot-ogr-aph-y,noun,"'photography'는 사진을 찍는 기술이나 예술, 즉 '사진술' 또는 '사진 촬영'을 의미합니다."
physician,"의사 (특히 내과 의사)",/fɪˈzɪʃən/,ph-ys-ic-ian,noun,"'physician'은 환자를 진찰하고 치료하는 '의사'를 의미하는 격식 있는 단어이며, 특히 수술을 하지 않는 '내과 의사'를 가리키는 경우가 많습니다."
physics,"물리학",/ˈfɪz.ɪks/,ph-ys-ics,noun,"'physics'는 물질, 에너지, 힘, 운동 등 자연의 기본적인 원리를 연구하는 과학 분야, 즉 '물리학'을 의미합니다."
picnic,"소풍, 피크닉",/ˈpɪknɪk/,p-icn-ic,noun,"'picnic'은 주로 날씨 좋은 날 야외에 나가 음식을 먹으며 즐거운 시간을 보내는 것, 즉 '소풍'을 의미합니다."
pie,"파이",/paɪ/,p-ie,noun,"'pie'는 과일, 고기, 채소 등을 채워 넣고 밀가루 반죽으로 덮어 오븐에 구운 음식, 즉 '파이'를 의미합니다."
